1,1,1,1,1,120
2,1,1,1,1,120
3,1,1,1,1,120
4,1,1,1,1,120
5,1,2,1,1,107
6,1,2,1,2,107
7,1,2,2,2,106
8,1,2,2,2,105
1,2,1,1,1,120
2,2,1,1,1,120
3,2,1,1,1,120
4,2,1,1,1,120
5,2,2,2,2,107
6,2,2,0,2,107
7,2,2,2,2,106
8,2,2,2,2,105
1,3,1,1,1,120
2,3,1,1,1,120
3,3,2,1,2,120
4,3,2,0,2,120
5,3,2,0,2,120
6,3,2,0,2,107
7,3,3,3,3,106
8,3,3,3,3,105
1,4,2,2,2,120
2,4,2,1,2,120
3,4,2,0,2,120
4,4,2,0,2,120
5,4,3,0,3,120
6,4,3,0,3,107
7,4,3,0,3,106
8,4,4,3,3,105
1,5,2,2,2,120
2,5,2,2,2,120
3,5,3,0,3,120
4,5,3,0,3,120
5,5,3,0,3,120
6,5,3,0,3,120
7,5,4,0,4,106
8,5,4,3,4,105
1,6,3,2,3,120
2,6,3,2,3,120
3,6,3,0,3,120
4,6,3,0,3,120
5,6,3,0,3,120
6,6,3,0,3,120
7,6,4,0,4,107
8,6,5,4,5,105
1,7,3,2,3,120
2,7,3,2,3,120
3,7,3,0,3,120
4,7,3,0,3,120
5,7,3,0,3,120
6,7,4,0,4,120
7,7,4,0,5,120
8,7,5,4,5,106
1,8,3,2,3,120
2,8,3,0,3,120
3,8,3,0,3,120
4,8,4,0,4,120
5,8,4,0,5,120
6,8,5,0,5,120
7,8,5,0,5,120
8,8,5,4,5,107
1,9,3,2,3,120
2,9,4,3,4,120
3,9,4,0,5,120
4,9,5,0,5,120
5,9,5,0,5,120
6,9,5,0,5,120
7,9,5,0,5,120
8,9,5,3,5,120
1,10,3,2,3,120
2,10,4,3,4,120
3,10,5,0,5,120
4,10,5,0,5,120
5,10,5,0,5,120
6,10,5,0,5,120
7,10,5,0,5,120
8,10,5,3,5,120
1,11,3,2,3,120
2,11,4,0,5,120
3,11,5,0,5,120
4,11,5,0,5,120
5,11,5,0,5,120
6,11,5,0,5,120
7,11,5,0,5,120
8,11,5,3,5,120
1,12,3,2,3,120
2,12,4,3,5,120
3,12,5,0,5,120
4,12,5,0,5,120
5,12,5,0,5,120
6,12,5,0,5,120
7,12,5,0,5,120
8,12,5,3,5,120
1,13,3,2,3,120
2,13,4,0,4,120
3,13,5,0,5,120
4,13,5,0,5,120
5,13,5,0,5,120
6,13,5,0,5,120
7,13,5,0,5,120
8,13,5,3,5,120
1,14,3,2,3,120
2,14,4,0,4,120
3,14,5,0,5,120
4,14,5,0,5,120
5,14,5,0,5,120
6,14,5,0,5,120
7,14,5,0,5,120
8,14,4,3,4,120
1,15,3,2,3,120
2,15,3,2,3,120
3,15,4,0,4,120
4,15,4,0,4,120
5,15,4,0,4,120
6,15,4,0,4,120
7,15,4,0,4,120
8,15,3,2,3,120
1,16,3,2,3,120
2,16,3,2,3,120
3,16,3,0,3,120
4,16,3,0,3,120
5,16,3,0,3,120
6,16,3,0,3,120
7,16,3,2,3,120
8,16,3,2,3,120
1,17,3,2,3,120
2,17,3,2,3,120
3,17,3,0,3,120
4,17,3,0,3,120
5,17,3,0,3,120
6,17,3,0,3,120
7,17,3,2,3,120
8,17,3,2,3,120
1,18,2,2,2,120
2,18,3,0,3,120
3,18,3,0,3,120
4,18,3,0,3,120
5,18,3,0,3,120
6,18,3,0,3,120
7,18,3,2,3,120
8,18,3,2,3,120
1,19,2,2,2,120
2,19,2,0,2,120
3,19,2,0,2,120
4,19,2,0,2,120
5,19,2,0,2,120
6,19,2,0,2,120
7,19,2,0,2,120
8,19,2,2,2,120
1,20,1,1,1,120
2,20,1,0,1,120
3,20,2,0,2,120
4,20,2,0,2,120
5,20,2,0,2,120
6,20,2,0,2,120
7,20,2,0,2,120
8,20,2,2,2,120
